Species,Time_Bin,Col_ID,Workers,Presence,Col_Size,Workers_Comp,Presence_Comp,Col_Size_Comp
P_laevigata,23,DD,0,0,196,17,1,196
P_laevigata,24,DD,0,0,196,13,1,196
P_laevigata,25,DD,0,0,196,15,1,196
P_laevigata,26,DD,0,0,196,18,1,196
P_laevigata,27,DD,0,0,196,19,1,196
P_laevigata,28,DD,0,0,196,16,1,196
P_laevigata,29,DD,0,0,196,17,1,196
P_laevigata,30,DD,0,0,196,18,1,196
P_laevigata,31,DD,0,0,196,23,1,196
P_laevigata,32,DD,0,0,196,22,1,196
P_laevigata,33,DD,0,0,196,23,1,196
P_laevigata,34,DD,0,0,196,21,1,196
P_laevigata,35,DD,0,0,196,21,1,196
P_laevigata,36,DD,0,0,196,21,1,196
P_laevigata,37,DD,0,0,196,25,1,196
P_laevigata,38,DD,0,0,196,23,1,196
P_laevigata,39,DD,0,0,196,22,1,196
P_laevigata,40,DD,0,0,196,23,1,196
P_laevigata,41,DD,0,0,196,22,1,196
P_laevigata,42,DD,0,0,196,23,1,196
P_laevigata,43,DD,0,0,196,22,1,196
P_laevigata,44,DD,0,0,196,22,1,196
P_laevigata,45,DD,0,0,196,22,1,196
P_laevigata,46,DD,0,0,196,24,1,196
P_laevigata,47,DD,0,0,196,23,1,196
P_laevigata,48,DD,0,0,196,24,1,196
P_laevigata,49,DD,1,1,196,22,1,196
P_laevigata,50,DD,1,1,196,22,1,196
P_laevigata,51,DD,2,1,196,21,1,196
P_laevigata,52,DD,3,1,196,22,1,196
P_laevigata,53,DD,2,1,196,23,1,196
P_laevigata,54,DD,2,1,196,21,1,196
P_laevigata,55,DD,4,1,196,19,1,196
P_laevigata,56,DD,4,1,196,14,1,196
P_laevigata,57,DD,4,1,196,14,1,196
P_laevigata,58,DD,6,1,196,18,1,196
P_laevigata,59,DD,6,1,196,15,1,196
P_laevigata,60,DD,6,1,196,15,1,196
P_flavicornis,1,EE,0,0,11,0,0,11
P_flavicornis,2,EE,0,0,11,0,0,11
P_flavicornis,3,EE,0,0,11,0,0,11
P_flavicornis,4,EE,0,0,11,0,0,11
P_flavicornis,5,EE,0,0,11,0,0,11
P_flavicornis,6,EE,0,0,11,0,0,11
P_flavicornis,7,EE,0,0,11,0,0,11
P_flavicornis,8,EE,0,0,11,0,0,11
P_flavicornis,9,EE,0,0,11,0,0,11
P_flavicornis,10,EE,0,0,11,0,0,11
P_flavicornis,11,EE,0,0,11,0,0,11
P_flavicornis,12,EE,0,0,11,0,0,11
P_flavicornis,13,EE,0,0,11,0,0,11
P_flavicornis,14,EE,0,0,11,0,0,11
P_flavicornis,15,EE,0,0,11,0,0,11
P_flavicornis,16,EE,0,0,11,0,0,11
P_flavicornis,17,EE,0,0,11,0,0,11
P_flavicornis,18,EE,0,0,11,0,0,11
P_flavicornis,19,EE,0,0,11,0,0,11
P_flavicornis,20,EE,0,0,11,0,0,11
P_flavicornis,21,EE,0,0,11,0,0,11
P_flavicornis,22,EE,0,0,11,0,0,11
P_flavicornis,23,EE,0,0,11,0,0,11
P_flavicornis,24,EE,0,0,11,0,0,11
P_flavicornis,25,EE,0,0,11,0,0,11
P_flavicornis,26,EE,0,0,11,0,0,11
P_flavicornis,27,EE,0,0,11,0,0,11
P_flavicornis,28,EE,0,0,11,0,0,11
P_flavicornis,29,EE,0,0,11,0,0,11
P_flavicornis,30,EE,1,1,11,0,0,11
P_flavicornis,31,EE,0,0,11,0,0,11
P_flavicornis,32,EE,0,0,11,0,0,11
P_flavicornis,33,EE,0,0,11,0,0,11
P_flavicornis,34,EE,0,0,11,0,0,11
P_flavicornis,35,EE,0,0,11,0,0,11
P_flavicornis,36,EE,0,0,11,0,0,11
P_flavicornis,37,EE,1,1,11,0,0,11
P_flavicornis,38,EE,1,1,11,0,0,11
P_flavicornis,39,EE,1,1,11,0,0,11
P_flavicornis,40,EE,1,1,11,0,0,11
P_flavicornis,41,EE,1,1,11,0,0,11
P_flavicornis,42,EE,1,1,11,0,0,11
P_flavicornis,43,EE,1,1,11,0,0,11
P_flavicornis,44,EE,0,0,11,0,0,11
P_flavicornis,45,EE,1,1,11,0,0,11
P_flavicornis,46,EE,1,1,11,0,0,11
P_flavicornis,47,EE,1,1,11,0,0,11
P_flavicornis,48,EE,1,1,11,0,0,11
P_flavicornis,49,EE,1,1,11,0,0,11
P_flavicornis,50,EE,1,1,11,0,0,11
P_flavicornis,51,EE,0,0,11,0,0,11
P_flavicornis,52,EE,1,1,11,0,0,11
P_flavicornis,53,EE,1,1,11,0,0,11
P_flavicornis,54,EE,1,1,11,0,0,11
P_flavicornis,55,EE,1,1,11,0,0,11
P_flavicornis,56,EE,1,1,11,0,0,11
P_flavicornis,57,EE,1,1,11,0,0,11
P_flavicornis,58,EE,1,1,11,0,0,11
P_flavicornis,59,EE,1,1,11,0,0,11
P_flavicornis,60,EE,1,1,11,0,0,11
P_laevigata,1,FF,1,1,7,0,0,7
P_laevigata,2,FF,2,1,7,2,1,7
P_laevigata,3,FF,2,1,7,2,1,7
P_laevigata,4,FF,1,1,7,2,1,7
P_laevigata,5,FF,1,1,7,2,1,7
P_laevigata,6,FF,0,0,7,2,1,7
P_laevigata,7,FF,2,1,7,1,1,7
P_laevigata,8,FF,1,1,7,2,1,7
P_laevigata,9,FF,2,1,7,2,1,7
P_laevigata,10,FF,3,1,7,1,1,7
P_laevigata,11,FF,1,1,7,2,1,7
P_laevigata,12,FF,2,1,7,1,1,7
P_laevigata,13,FF,3,1,7,1,1,7
P_laevigata,14,FF,1,1,7,1,1,7
P_laevigata,15,FF,0,0,7,2,1,7
P_laevigata,16,FF,1,1,7,3,1,7
P_laevigata,17,FF,2,1,7,3,1,7
P_laevigata,18,FF,1,1,7,0,0,7
P_laevigata,19,FF,0,0,7,0,0,7
P_laevigata,20,FF,1,1,7,0,0,7
P_laevigata,21,FF,1,1,7,1,1,7
P_laevigata,22,FF,3,1,7,4,1,7
P_laevigata,23,FF,3,1,7,4,1,7
P_laevigata,24,FF,0,0,7,3,1,7
P_laevigata,25,FF,0,0,7,2,1,7
P_laevigata,26,FF,0,0,7,1,1,7
P_laevigata,27,FF,0,0,7,1,1,7
P_laevigata,28,FF,1,1,7,2,1,7
P_laevigata,29,FF,2,1,7,1,1,7
P_laevigata,30,FF,1,1,7,1,1,7
P_laevigata,31,FF,1,1,7,1,1,7
P_laevigata,32,FF,1,1,7,1,1,7
P_laevigata,33,FF,1,1,7,1,1,7
P_laevigata,34,FF,2,1,7,0,0,7
P_laevigata,35,FF,1,1,7,1,1,7
P_laevigata,36,FF,1,1,7,1,1,7
P_laevigata,37,FF,0,0,7,1,1,7
P_laevigata,38,FF,1,1,7,2,1,7
P_laevigata,39,FF,1,1,7,2,1,7
P_laevigata,40,FF,2,1,7,2,1,7
P_laevigata,41,FF,2,1,7,1,1,7
P_laevigata,42,FF,3,1,7,1,1,7
P_laevigata,43,FF,3,1,7,2,1,7
P_laevigata,44,FF,3,1,7,3,1,7
P_laevigata,45,FF,3,1,7,3,1,7
P_laevigata,46,FF,3,1,7,3,1,7
P_laevigata,47,FF,2,1,7,1,1,7
P_laevigata,48,FF,2,1,7,1,1,7
P_laevigata,49,FF,2,1,7,2,1,7
P_laevigata,50,FF,2,1,7,2,1,7
P_laevigata,51,FF,0,0,7,2,1,7
P_laevigata,52,FF,0,0,7,1,1,7
P_laevigata,53,FF,1,1,7,0,0,7
P_laevigata,54,FF,1,1,7,0,0,7
P_laevigata,55,FF,0,0,7,2,1,7
P_laevigata,56,FF,0,0,7,1,1,7
P_laevigata,57,FF,0,0,7,1,1,7
P_laevigata,58,FF,0,0,7,1,1,7
P_laevigata,59,FF,1,1,7,1,1,7
P_laevigata,60,FF,1,1,7,1,1,7
P_flavicornis,1,GG,1,1,181,0,0,161
P_flavicornis,2,GG,2,1,181,4,1,161
P_flavicornis,3,GG,5,1,181,4,1,161
P_flavicornis,4,GG,4,1,181,4,1,161
P_flavicornis,5,GG,5,1,181,6,1,161
P_flavicornis,6,GG,3,1,181,5,1,161
P_flavicornis,7,GG,3,1,181,7,1,161
P_flavicornis,8,GG,4,1,181,6,1,161
P_flavicornis,9,GG,2,1,181,6,1,161
P_flavicornis,10,GG,2,1,181,7,1,161
P_flavicornis,11,GG,3,1,181,7,1,161
P_flavicornis,12,GG,4,1,181,8,1,161
P_flavicornis,13,GG,5,1,181,8,1,161
P_flavicornis,14,GG,2,1,181,8,1,161
P_flavicornis,15,GG,3,1,181,6,1,161
P_flavicornis,16,GG,4,1,181,8,1,161
P_flavicornis,17,GG,2,1,181,8,1,161
P_flavicornis,18,GG,3,1,181,9,1,161
P_flavicornis,19,GG,4,1,181,9,1,161
P_flavicornis,20,GG,7,1,181,9,1,161
P_flavicornis,21,GG,6,1,181,9,1,161
P_flavicornis,22,GG,6,1,181,10,1,161
P_flavicornis,23,GG,11,1,181,12,1,161
P_flavicornis,24,GG,12,1,181,11,1,161
P_flavicornis,25,GG,9,1,181,9,1,161
P_flavicornis,26,GG,9,1,181,9,1,161
P_flavicornis,27,GG,7,1,181,10,1,161
P_flavicornis,28,GG,8,1,181,10,1,161
P_flavicornis,29,GG,7,1,181,12,1,161
P_flavicornis,30,GG,9,1,181,12,1,161
P_flavicornis,31,GG,8,1,181,12,1,161
P_flavicornis,32,GG,11,1,181,11,1,161
P_flavicornis,33,GG,13,1,181,13,1,161
P_flavicornis,34,GG,11,1,181,11,1,161
P_flavicornis,35,GG,13,1,181,13,1,161
P_flavicornis,36,GG,11,1,181,15,1,161
P_flavicornis,37,GG,11,1,181,14,1,161
P_flavicornis,38,GG,12,1,181,12,1,161
P_flavicornis,39,GG,13,1,181,15,1,161
P_flavicornis,40,GG,16,1,181,14,1,161
P_flavicornis,41,GG,18,1,181,15,1,161
P_flavicornis,42,GG,15,1,181,14,1,161
P_flavicornis,43,GG,16,1,181,13,1,161
P_flavicornis,44,GG,16,1,181,12,1,161
P_flavicornis,45,GG,16,1,181,11,1,161
P_flavicornis,46,GG,16,1,181,11,1,161
P_flavicornis,47,GG,15,1,181,10,1,161
P_flavicornis,48,GG,16,1,181,13,1,161
P_flavicornis,49,GG,17,1,181,12,1,161
P_flavicornis,50,GG,20,1,181,11,1,161
P_flavicornis,51,GG,17,1,181,12,1,161
P_flavicornis,52,GG,21,1,181,14,1,161
P_flavicornis,53,GG,22,1,181,13,1,161
P_flavicornis,54,GG,21,1,181,11,1,161
P_flavicornis,55,GG,18,1,181,12,1,161
P_flavicornis,56,GG,20,1,181,16,1,161
